Combined_SMILES
C1=CC(c2ccc(-c3cnc4c(ccc5cccnc54)c3)cc2)c2ccccc21
CC1c2ccccc2-c2cc(-c3ccc(C4C=Cc5ccccc54)cc3)ccc21
C1=CC(c2ccc(-c3ccc4c(c3)-c3ncccc3[SiH2]4)cc2)c2ccccc21
C1=CC(c2ccc(-c3ccc4c(c3)-c3cnccc3[SiH2]4)cc2)c2ccccc21
C1=CC(c2ccc(-c3ccc4c(c3)-c3cccnc3[SiH2]4)cc2)c2ccccc21
C1=CC(c2ccc(-c3ccc4sc5ccccc5c4c3)cc2)c2ccccc21
C1=CC(c2ccc(-c3cnc4c(c3)[SiH2]c3cccnc3-4)cc2)c2ccccc21
C1=CC(c2ccc(-c3cnc4c(c3)-c3cccnc3[SiH2]4)cc2)c2ccccc21
C1=CC(c2ccc(-c3cncc4c3-c3ccncc3[SiH2]4)cc2)c2ccccc21
C1=CC(c2ccc(-c3ccc4sc5ncccc5c4c3)cc2)c2ccccc21
C1=CC(c2ccc(-c3cnc4sc5ncccc5c4c3)cc2)c2ccccc21
O=C1c2ccccc2-c2ccc(-c3ccc(C4C=Cc5ccccc54)cc3)cc21
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(C4C=Cc5ccccc54)cc3)cc21
C1=CC(c2ccc(-c3nc4ccccc4o3)cc2)c2ccccc21
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1ccccc1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(C2C=Cc3ccccc32)cc1)c1ccncc1
O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2ccc(C3C=Cc4ccccc43)cc2)cc1
O=S(=O)(c1ccccc1)c1ccc(-c2ccc(C3C=Cc4ccccc43)cc2)cc1
N#CCc1cc(C(F)(F)F)c(-c2ccc(C3C=Cc4ccccc43)cc2)c(C(F)(F)F)c1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(C2C=Cc3ccccc32)cc1
C1=CC(c2ccc(-c3ccc4nc5c6nc7ccccc7nc6c6nc7ccccc7nc6c5nc4c3)cc2)c2ccccc21
O=C(/N=C(\c1ccc(C2C=Cc3ccccc32)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
C1=CC(c2ccc(-c3nc4c5cccc6ccc7cccc(c7c65)c4n3-c3ccccc3)cc2)c2ccccc21
N#Cc1ccc(-n2c(-c3ccc(C4C=Cc5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(C3C=Cc4ccccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(C3C=Cc4ccccc43)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(C4C=Cc5ccccc54)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
C1=CC(c2ccc(-c3ccc4[n+](c3)[B-](c3ccccc3)(c3ccccc3)c3ccccc3-4)cc2)c2ccccc21
N#Cc1ccc(-c2nc3ccc(-c4ccc(C5C=Cc6ccccc65)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(C4C=Cc5ccccc54)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(C4C=Cc5ccccc54)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(C4C=Cc5ccccc54)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(C2C=Cc3ccccc32)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(C4C=Cc5ccccc54)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(C4C=Cc5ccccc54)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(C3C=Cc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(C3C=Cc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(C3C=Cc4ccccc43)cc2)nc1-c1ccccc1
FC(F)(F)c1ccc(-c2ccc(-c3ccc(C4C=Cc5ccccc54)cc3)c3nsnc23)cc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(C2C=Cc3ccccc32)cc1
F[B-]1(F)OC(c2ccc(Cl)cc2)=CC(c2ccc(C3C=Cc4ccccc43)cc2)=[O+]1
c1ccc2c(c1)ccn2-c1ccc(-c2c3ncoc3cc3ocnc23)cc1
c1ccc2c(c1)ccn2-c1ccc(-c2c3ncoc3nc3ncoc23)cc1
c1ccc2c(c1)ccn2-c1ccc(-c2nc3cc4ncoc4nc3o2)cc1
c1ccc2c(c1)-c1ccccc1C2c1ccc(-n2ccc3ccccc32)cc1
CC1c2ccccc2-c2cc(-c3ccc(-n4ccc5ccccc54)cc3)ccc21
c1ccc2c(c1)ccn2-c1ccc(-c2cncc3c2-c2ccncc2[SiH2]3)cc1
N#CC(C#N)c1ccc(-n2ccc3ccccc32)cc1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1ccccc1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(-n2ccc3ccccc32)cc1)c1ccncc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-n2ccc3ccccc32)cc1
c1ccc2c(c1)ccn2-c1ccc(-c2ccc3nc4c5nc6ccccc6nc5c5nc6ccccc6nc5c4nc3c2)cc1
O=C(/N=C(\c1ccc(-n2ccc3ccccc32)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-n2c(-c3ccc(-n4ccc5ccccc54)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
N#Cc1ccc(-n2c(-c3ccc(-n4ccc5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3ccc4ccccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(-n3ccc4ccccc43)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(-n4ccc5ccccc54)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
c1ccc([B-]2(c3ccccc3)c3ccccc3-c3ccc(-c4ccc(-n5ccc6ccccc65)cc4)c[n+]32)cc1
N#Cc1ccc(-c2nc3ccc(-c4ccc(-n5ccc6ccccc65)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(-n4ccc5ccccc54)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(-n4ccc5ccccc54)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(-n4ccc5ccccc54)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(-n2ccc3ccccc32)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(-n4ccc5ccccc54)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(-n4ccc5ccccc54)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(-n3ccc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(-n3ccc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3ccc4ccccc43)cc2)nc1-c1ccccc1
FC(F)(F)c1ccc(-c2ccc(-c3ccc(-n4ccc5ccccc54)cc3)c3nsnc23)cc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(-n2ccc3ccccc32)cc1
F[B-]1(F)OC(c2ccc(Cl)cc2)=CC(c2ccc(-n3ccc4ccccc43)cc2)=[O+]1
c1ccc2c(c1)-c1ccccc1C2c1ccc(-c2coc3ccccc23)cc1
CC1c2ccccc2-c2cc(-c3ccc(-c4coc5ccccc45)cc3)ccc21
c1ccc2c(-c3ccc(-c4cncc5c4-c4ccncc4[SiH2]5)cc3)coc2c1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1ccccc1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-c2coc3ccccc23)cc1)c1ccc(Br)cc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-c2coc3ccccc23)cc1
c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2cc(-c4ccc(-c5coc6ccccc56)cc4)ccc2nc31
O=C(/N=C(\c1ccc(-c2coc3ccccc23)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-n2c(-c3ccc(-c4coc5ccccc45)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
N#Cc1ccc(-n2c(-c3ccc(-c4coc5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-c3coc4ccccc34)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(-c3coc4ccccc34)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(-c4coc5ccccc45)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
c1ccc([B-]2(c3ccccc3)c3ccccc3-c3ccc(-c4ccc(-c5coc6ccccc56)cc4)c[n+]32)cc1
N#Cc1ccc(-c2nc3ccc(-c4ccc(-c5coc6ccccc56)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(-c4coc5ccccc45)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(-c4coc5ccccc45)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(-c4coc5ccccc45)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(-c2coc3ccccc23)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(-c4coc5ccccc45)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(-c4coc5ccccc45)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(-c3coc4ccccc34)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(-c3coc4ccccc34)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-c3coc4ccccc34)cc2)nc1-c1ccccc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2coc3ccccc23)cc1
F[B-]1(F)OC(c2ccc(Cl)cc2)=CC(c2ccc(-c3coc4ccccc34)cc2)=[O+]1
c1cc2c(ccn2-c2ccc(-n3ccc4nc5ccoc5nc43)cc2)cn1
c1cc2c(ccn2-c2ccc(-c3c4ncoc4cc4ocnc34)cc2)cn1
c1ccc2c(c1)-c1ccccc1C2c1ccc(-n2ccc3cnccc32)cc1
CC1c2ccccc2-c2cc(-c3ccc(-n4ccc5cnccc54)cc3)ccc21
c1cc2c(cn1)-c1cc(-c3ccc(-n4ccc5cnccc54)cc3)ccc1[SiH2]2
c1cc2c(cn1)[SiH2]c1cncc(-c3ccc(-n4ccc5cnccc54)cc3)c1-2
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1ccccc1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(-n2ccc3cnccc32)cc1)c1ccncc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-n2ccc3cnccc32)cc1
c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2cc(-c4ccc(-n5ccc6cnccc65)cc4)ccc2nc31
O=C(/N=C(\c1ccc(-n2ccc3cnccc32)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-n2c(-c3ccc(-n4ccc5cnccc54)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
N#Cc1ccc(-n2c(-c3ccc(-n4ccc5cnccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3ccc4cnccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(-n3ccc4cnccc43)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(-n4ccc5cnccc54)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
c1ccc([B-]2(c3ccccc3)c3ccccc3-c3ccc(-c4ccc(-n5ccc6cnccc65)cc4)c[n+]32)cc1
N#Cc1ccc(-c2nc3ccc(-c4ccc(-n5ccc6cnccc65)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(-n4ccc5cnccc54)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(-n4ccc5cnccc54)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(-n4ccc5cnccc54)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(-n2ccc3cnccc32)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(-n4ccc5cnccc54)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(-n4ccc5cnccc54)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(-n3ccc4cnccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(-n3ccc4cnccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3ccc4cnccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(-n2ccc3cnccc32)cc1
F[B-]1(F)OC(c2ccc(Cl)cc2)=CC(c2ccc(-n3ccc4cnccc43)cc2)=[O+]1
c1ccc2c(c1)ncn2-c1ccc(-n2ccc3nc4ccoc4nc32)cc1
c1ccc2c(c1)-c1ccccc1C2c1ccc(-n2cnc3ccccc32)cc1
CC1c2ccccc2-c2cc(-c3ccc(-n4cnc5ccccc54)cc3)ccc21
c1ccc2c(c1)ncn2-c1ccc(-c2cncc3c2-c2ccncc2[SiH2]3)cc1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1ccccc1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(-n2cnc3ccccc32)cc1)c1ccncc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-n2cnc3ccccc32)cc1
c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2cc(-c4ccc(-n5cnc6ccccc65)cc4)ccc2nc31
O=C(/N=C(\c1ccc(-n2cnc3ccccc32)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-n2c(-c3ccc(-n4cnc5ccccc54)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
N#Cc1ccc(-n2c(-c3ccc(-n4cnc5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3cnc4ccccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(-n3cnc4ccccc43)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(-n4cnc5ccccc54)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
c1ccc([B-]2(c3ccccc3)c3ccccc3-c3ccc(-c4ccc(-n5cnc6ccccc65)cc4)c[n+]32)cc1
N#Cc1ccc(-c2nc3ccc(-c4ccc(-n5cnc6ccccc65)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(-n4cnc5ccccc54)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(-n4cnc5ccccc54)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(-n4cnc5ccccc54)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(-n2cnc3ccccc32)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(-n4cnc5ccccc54)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(-n4cnc5ccccc54)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(-n3cnc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(-n3cnc4ccccc43)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-n3cnc4ccccc43)cc2)nc1-c1ccccc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(-n2cnc3ccccc32)cc1
c1ccc2oc(-c3ccc(-n4ccc5nc6ccoc6nc54)cc3)nc2c1
c1ccc2oc(-c3ccc(-c4c5ncoc5nc5ncoc45)cc3)nc2c1
c1ccc2oc(-c3ccc(-c4cnc5sc6ncccc6c5c4)cc3)nc2c1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(-c2nc3ccccc3o2)cc1)c1ccncc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-c2nc3ccccc3o2)cc1
c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2cc(-c4ccc(-c5nc6ccccc6o5)cc4)ccc2nc31
O=C(/N=C(\c1ccc(-c2nc3ccccc3o2)cc1)N(C(=O)c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-n2c(-c3ccc(-c4nc5ccccc5o4)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
N#Cc1ccc(-n2c(-c3ccc(-c4nc5ccccc5o4)cc3)nc3c4ccccc4c4ccccc4c32)cc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-c3nc4ccccc4o3)cc2)nc1-c1ccccc1
N#CC(C#N)=C(c1ccccc1)c1ccc(-c2ccc(-c3nc4ccccc4o3)cc2)cc1
FC(F)(F)c1cc(-c2nc(-c3ccc(-c4nc5ccccc5o4)cc3)c3ccccc3n2)cc(C(F)(F)F)c1
c1ccc([B-]2(c3ccccc3)c3ccccc3-c3ccc(-c4ccc(-c5nc6ccccc6o5)cc4)c[n+]32)cc1
N#Cc1ccc(-c2nc3ccc(-c4ccc(-c5nc6ccccc6o5)cc4)cc3nc2-c2ccc(C#N)cc2)cc1
O=C1c2ccc(-c3ccc(-c4nc5ccccc5o4)cc3)cc2C(=O)N1C1CCCc2ccccc21
O=C1O[B-](c2ccccc2)(c2ccccc2)[n+]2cc(-c3ccc(-c4nc5ccccc5o4)cc3)ccc21
CN1c2ccccc2C(C)(C)C12C=Cc1ccc(-c3ccc(-c4nc5ccccc5o4)cc3)cc1O2
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1-c1ccc(-c2nc3ccccc3o2)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C(c3ccc(-c4nc5ccccc5o4)cc3)OC2=O)cc1
COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(c3ccc(-c4nc5ccccc5o4)cc3)OC2=O)cc1
O=C(c1ccccc1)c1nn(-c2ccc(-c3nc4ccccc4o3)cc2)nc1-c1ccccc1
O=C(c1ccc(F)cc1)c1nn(-c2ccc(-c3nc4ccccc4o3)cc2)nc1-c1ccccc1
O=C(c1ccc(Br)cc1)c1nn(-c2ccc(-c3nc4ccccc4o3)cc2)nc1-c1ccccc1
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2nc3ccccc3o2)cc1
F[B-]1(F)OC(c2ccc(Cl)cc2)=CC(c2ccc(-c3nc4ccccc4o3)cc2)=[O+]1
c1ccc2c(c1)nnn2-c1ccc(-n2ccc3nc4ccoc4nc32)cc1
c1ccc2c(c1)nnn2-c1ccc(-c2c3ncoc3nc3ncoc23)cc1
c1ccc2c(c1)-c1ccccc1C2c1ccc(-n2nnc3ccccc32)cc1
CC1c2ccccc2-c2cc(-c3ccc(-n4nnc5ccccc54)cc3)ccc21
c1cnc2c(c1)[SiH2]c1ccc(-c3ccc(-n4nnc5ccccc54)cc3)cc1-2
c1ccc2c(c1)nnn2-c1ccc(-c2ccc3c(c2)-c2cnccc2[SiH2]3)cc1
c1cnc2c(c1)-c1cc(-c3ccc(-n4nnc5ccccc54)cc3)ccc1[SiH2]2
c1cnc2c(c1)[SiH2]c1cc(-c3ccc(-n4nnc5ccccc54)cc3)cnc1-2
c1cnc2c(c1)-c1cc(-c3ccc(-n4nnc5ccccc54)cc3)cnc1[SiH2]2
c1ccc2c(c1)nnn2-c1ccc(-c2cncc3c2-c2ccncc2[SiH2]3)cc1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1ccccc1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1cccc(F)c1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1cccc(Cl)c1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1ccc(F)cc1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1ccc(Cl)cc1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1cccc(Br)c1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1ccc(Br)cc1
N#CC(=Cc1ccc(-n2nnc3ccccc32)cc1)c1ccncc1
N#CC(C#N)=C1c2ccccc2C(=O)C1c1ccc(-n2nnc3ccccc32)cc1
