MaxEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
-1.4249588662826234,0.7381347889101991,-0.04367566596437894,-0.494074429508987,-0.5105177891885072,-0.4930890192803471,-0.37867073676884,0.0,-0.7854535264782935,-0.5580819228956346,-0.30998179868390763,-0.679552722684507,-0.36017552662808056,-0.3886114528384686,-0.31934106374112575,-0.4382462359832733,-0.2479386229450442,-0.25222477501565593,-0.4131725582196253,-0.40633506479687076,-0.5600833094377972,-0.46887398950061876,-0.6709354742867446,-0.5095460339837702,-0.7866353563952734,-0.11126101585378217,-0.11062478017089657,-0.4266966031585605,-0.08066757265793588,0.1265758031275648,-0.33899859328191295,-0.27715262832390936,-0.9569051097524993,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,0.9211789600688995,0.3758835954999819,-0.6706328397338296,-0.5158959201785233,-0.19332900496185984,0.27593914090307564,-0.35024220423619784,0.8211962009310804,-0.8436387136153022,0.5148143630733854,-0.6151833700668181,0.6942374874492491,-0.3259750464892124,-0.6698133138243005,-0.2077761484352852,0.18355375315247488,0.0,-1.3484113896743342,0.19496158770442104,0.8331998484037364,-0.44050708380885273,-0.6832440247294469,-0.32170557809160294,-0.642186137762089,-0.7224608401168453,-0.5962030031853851,0.23273917625596233,-0.17459447863162755,-0.1438907011000523,0.0,-0.5117796072168259,-0.4647369226909403,-0.9490078777496598,-0.09456764618475141,-0.7877427287417966,-0.9818998334037264,0.6784670817376365,-1.0101899980616513,-0.44338755487154463,0.06875071106604622,0.46300553368054054,-0.8842101554813877,-0.553123569564236,-0.5740447199200016,0.1972845359810414,-0.9133663710588025,0.21512340343375133,-0.31259989308010167,0.2235862410975691,1.2755680071872255,-0.5222433324513507,-0.13879756437141302,-0.792670754530921,-0.3020440684373908,-0.3090860723375581,-0.1257443144688385,-0.22703830459324986,-0.7018505074392232,-0.703649109714149,0.04497262321750718,0.22951105567123484,0.15471765486922737,-0.2851937998153707,-0.3090860723375581,-0.588362548915051,0.2779098878709997,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.1458811583022111,-0.07574610324685802,-0.19241684936356734
-1.4214940611353868,0.750615138213955,0.5473676435539765,-0.6700698263396445,-0.6752666387671445,-0.6697692072670276,-0.6956974001101942,0.0,0.8002580737568122,1.1908731944889577,1.5903795668445107,-0.5475518436642127,-0.5209276447914672,-0.7502453857552331,-0.6310154180503527,-0.572780230011045,-0.636678224104815,-0.5571951372158618,-0.4306176438837678,-0.6422105418559296,-0.3753613640590188,-0.5944046848320107,-0.21869791809386005,-0.5411510533011709,-0.0004815541793691758,0.8139138319382112,-0.11062680837330602,-0.7686626722542936,-0.7038135172143043,-0.778790173352957,-0.6218143126000105,-0.27715262832390936,-0.9569051097524993,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,0.9211789600688995,0.3758835954999819,-0.6706328397338296,-0.5158959201785233,-0.6311519750813402,-0.03964090719157179,-0.4233441317271818,1.999788905570933,-0.8436387136153022,0.9796885755775607,-0.6151833700668181,0.6942374874492491,-0.3259750464892124,0.3799326928448519,0.5238844145187438,-0.7609813389334037,0.0,-1.3484113896743342,0.19496158770442104,0.2267817966042207,-0.44050708380885273,0.6319975289429237,0.25831727920440967,-0.642186137762089,-0.7224608401168453,-0.17970981922220972,-0.5884987300287713,-0.17459447863162755,-0.1438907011000523,0.0,-0.5117796072168259,-0.4647369226909403,-0.9490078777496598,-0.09456764618475141,-0.7877427287417966,-0.9818998334037264,-0.020535723475417864,0.19436337608227403,-0.9423744234928031,0.2721464154622476,0.00778735188323572,-0.8842101554813877,-0.553123569564236,0.2852385936691814,0.5372610764480761,-0.9133663710588025,0.006482695129146015,-0.31259989308010167,-0.7059404419550379,1.2999982223570967,0.32413471093244667,-0.13879756437141302,0.09562018122760145,-0.6739776094508376,-0.3090860723375581,-0.1257443144688385,-0.22703830459324986,0.8715286520948595,0.7175827554510626,-0.6103427436661669,0.22951105567123484,-0.44079935632553463,0.39131242300248564,-0.3090860723375581,-0.08825438233725777,-0.6995662694683789,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.1458811583022111,-0.4427651829460802,-0.526262408916617
0.17063189567941967,0.6180899603297697,-0.7615345438164005,-0.014085205184305602,-0.03568803232569684,-0.013088147496335823,0.09686925824319131,0.0,-1.1925956941062261,-1.358002430767153,-1.4825339159918192,-0.030494087422057843,-0.14539373461525493,0.16386532905259413,0.1800115443307795,0.06599943164199001,0.24881688422947598,0.2175731975564007,0.028663584812365243,-0.011419312959234438,-0.23326932698122232,0.023252376051868456,-0.2503599643818905,0.0553582577978056,-0.2598088083188042,-0.6270664619679018,-0.11060904676878296,0.19588152672740308,0.6403500254852876,0.5549111174207554,0.18967592359730107,-0.27715262832390936,-0.11000941867047889,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,-0.5885680582336522,-0.8642654036691846,0.015859703914630315,-0.5158959201785233,0.8076288446294403,-0.1531052582921114,0.21058487773676818,-0.9766281185979585,-0.8436387136153022,-0.40653389438173293,0.861256718093545,-0.8666892964753338,-0.3259750464892124,-0.6698133138243005,-0.2077761484352852,0.9761646095943145,0.0,-0.7549725409670421,0.19496158770442104,0.8331998484037364,-0.44050708380885273,-0.6832440247294469,-1.2051063597647507,-0.642186137762089,0.6230612427566538,-0.26938570984953547,0.9918382281165441,-0.17459447863162755,-0.8910123467887107,0.0,-0.6113564239848975,-0.4647369226909403,-0.10789225948943997,-0.09456764618475141,-0.7877427287417966,-0.4090329950863336,0.6766512249699379,-1.0101899980616513,-0.9423744234928031,1.550926467734331,0.03308032881202415,-0.8842101554813877,-0.553123569564236,-0.5740447199200016,-0.9428107074380935,0.5596234667614731,0.3852818317464115,-0.31259989308010167,1.1696919075159846,-0.4590474646474602,-0.5222433324513507,-0.13879756437141302,-0.792670754530921,0.19386731958053835,-0.3090860723375581,-0.7834838055366083,-0.22703830459324986,-0.7018505074392232,-0.703649109714149,0.7002879901011814,-0.9710083124552243,0.15471765486922737,-0.9617000226332271,-0.3090860723375581,-1.0884707154928444,0.766647966540689,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.1458811583022111,0.5173588089752978,0.27303472767720965
0.1779947051298113,0.6184504626693643,-0.7975511636235493,0.1231174531463582,0.08816490829450843,0.12415112633507716,0.2553825899138684,0.0,-0.8604533994623863,-1.0051919628644712,-1.0479804941765807,-0.03856418793382872,0.04314117362325333,0.3245803760260172,0.38165722262390056,0.2696209969067947,0.34751005968469284,0.3616381155100188,0.16415392621668837,0.200381617226586,-0.05799268845784046,0.1867925470922551,-0.1105970993136464,0.14461606684088082,-0.1765674803431727,-0.6270664619679018,-0.11060137876386758,0.3819207661448433,0.7293897607093828,0.6063190082921718,0.32594504325686857,-0.27715262832390936,-0.11000941867047889,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,-0.5885680582336522,-0.8642654036691846,0.015859703914630315,-0.5158959201785233,0.7957716243957006,0.2663600139669844,0.21058487773676818,-0.9766281185979585,-0.8436387136153022,-0.40653389438173293,0.861256718093545,-0.8666892964753338,-0.3259750464892124,-0.23497669266363666,-0.2077761484352852,0.9649783096638962,0.0,-0.7549725409670421,0.19496158770442104,0.8331998484037364,-0.44050708380885273,-0.6832440247294469,-1.2051063597647507,-0.642186137762089,1.4452259680672206,0.06528031787102795,0.8393625228202304,-0.17459447863162755,-0.8910123467887107,0.0,-0.6113564239848975,-0.4647369226909403,-0.10789225948943997,-0.09456764618475141,-0.7877427287417966,-0.4090329950863336,0.6766512249699379,-0.6935710457173604,-0.9423744234928031,0.9155638557892586,0.403672257317832,-0.8842101554813877,-0.553123569564236,-0.5740447199200016,-0.9411530873790676,0.5633433974365119,0.7494514439992169,-0.31259989308010167,1.057197583183779,-0.4590474646474602,0.04115004368466463,-0.13879756437141302,-0.47915630661614833,0.31784516658502066,-0.3090860723375581,-0.7834838055366083,-0.22703830459324986,-0.7018505074392232,-0.703649109714149,0.7002879901011814,-0.9710083124552243,0.15471765486922737,-0.9617000226332271,-0.3090860723375581,-1.0884707154928444,0.766647966540689,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.1458811583022111,0.6509707359828926,0.4112954739267966
0.20417390408608013,0.6154645162077812,-0.9012333423060254,0.47556796912474186,0.45972373015512485,0.47665806217968115,0.5724092532552226,0.0,-1.0392992504244538,-0.8307252479675404,-0.5858988012961234,-0.42235321605368187,0.6669237485131015,0.6382878970633992,0.650922700613699,0.5415249551972262,0.745773196798313,0.7124310789217116,0.4940680999795648,0.4811132125925164,0.17432777547910538,0.6079533600472474,0.24933062669150938,0.6716601667449862,0.3149508668814029,-1.0528106397128905,-0.11046481919413415,0.592581824596932,0.8676338224020054,0.6045363740826588,0.6752750700784906,-0.27715262832390936,-0.11000941867047889,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,-0.5885680582336522,-0.8642654036691846,0.015859703914630315,-0.5158959201785233,1.2367083184381482,-0.19431079501288734,0.18027863845448447,-0.3873317662780319,-0.8436387136153022,0.41786886678630414,0.861256718093545,-0.8666892964753338,-0.3259750464892124,-0.6698133138243005,-0.2077761484352852,1.246031778761708,0.0,-0.7549725409670421,0.19496158770442104,0.8331998484037364,-0.44050708380885273,-0.6832440247294469,-1.2051063597647507,-0.642186137762089,0.6230612427566538,-0.26938570984953547,1.2967896387091715,-0.17459447863162755,-0.22250384020574612,0.0,-0.6113564239848975,-0.4647369226909403,-0.10789225948943997,-0.09456764618475141,-0.7877427287417966,-0.4090329950863336,0.6766512249699379,-0.397124288611164,-0.9423744234928031,0.06841370652916297,1.0948361849160269,-0.8842101554813877,-0.553123569564236,-0.5740447199200016,-0.935616175931905,0.9164016279360521,0.38532206567074495,-0.31259989308010167,1.48519559698497,-0.4590474646474602,-0.5222433324513507,-0.13879756437141302,-0.792670754530921,0.6897787075984675,-0.3090860723375581,-0.7834838055366083,-0.22703830459324986,-0.7018505074392232,-0.703649109714149,1.3556033569848556,-0.9710083124552243,0.7502346660639894,-0.9617000226332271,-0.3090860723375581,-1.0884707154928444,0.766647966540689,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,0.47411376448218595,1.016941437291092,0.783989471997513
0.8555662191022413,0.2551516956372387,1.6227248125463871,-1.1597621259522721,-1.1707196477522104,-1.1596254126197936,-1.1712373951222257,0.0,0.6895439755421995,0.8848641151856114,1.1247866148996128,0.40707803153117605,-1.175918304826474,-1.1945401517651633,-1.098905964362773,-1.0452555452233414,-1.1475779610455064,-1.0275806276856585,-0.8730063364307734,-1.0515896152008803,-0.7141445214076071,-0.9709788384582055,-0.5405214938344565,-0.8898956794657211,-0.33221720895472784,1.2969697259181017,-0.11062725144055763,-1.1573761328030152,-1.101423466712624,-1.2085065546638243,-1.1064096388230846,-0.27715262832390936,-0.9569051097524993,0.6450956216875484,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,0.8637933810001301,-0.8642654036691846,-0.6706328397338296,-0.5158959201785233,-0.48835307310745585,-1.1123252426625205,0.6963672424098443,-0.37549050704481624,-0.21437555578752077,-0.3520809944147075,-0.6151833700668181,-0.8666892964753338,-0.3259750464892124,0.3799326928448519,0.5238844145187438,-0.766785690063326,0.0,-1.3484113896743342,0.19496158770442104,0.2267817966042207,-0.44050708380885273,0.6319975289429237,-0.11254887930034661,-0.642186137762089,-0.7224608401168453,0.10085390339868566,-0.5917782046497593,-0.17459447863162755,-1.5827154096545337,0.0,-0.947615825332355,-0.4647369226909403,-0.18259905576993543,-0.09456764618475141,0.09446690765802832,-0.9818998334037264,-0.43714289885258034,-0.08424116492082108,0.004724865387977573,0.06841370652916297,-0.5401662324846249,-0.8842101554813877,-0.553123569564236,0.23782089621841634,0.9420587178689307,-0.9133663710588025,-0.7448221525558899,-0.23189239394328187,-0.6588863873670467,-0.4590474646474602,0.2982457013487404,-0.13879756437141302,0.22251888633596179,-1.1698889974687667,-0.3090860723375581,-0.7834838055366083,-0.22703830459324986,0.8715286520948595,0.7175827554510626,-0.6103427436661669,-0.9710083124552243,-1.0363163675202967,-0.2851937998153707,-0.3090860723375581,-0.588362548915051,-0.6995662694683789,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.7658760810866081,-0.8251200457205544,-1.06890008337286
-0.21922085976386213,0.2735616699715367,0.5666343563276767,-0.9641942960055065,-0.922972520007555,-0.9639847168130652,-1.0655618406751075,0.0,0.3914675572720869,0.17730466032583683,0.003992721529992822,0.5458526029015973,-0.9110358299894278,-0.9333656618200696,-1.0210096274368385,-0.9665959171692425,-0.8916858103190817,-1.020315014349775,-0.8661731639598217,-1.0285565816075355,-0.6950834497697463,-1.033113540446105,-0.5844491762289042,-0.9763027168957831,-0.46775936184264627,0.5191678627301428,-0.11062716265500547,-0.9637738625058258,-0.8418021357892862,-0.9515246693286,-0.8859154984650874,-0.27715262832390936,1.514554109719964,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,-0.5885680582336522,-0.8642654036691846,0.7023522475630902,-0.5158959201785233,-0.631379564377025,-0.4591061794506671,-0.5096221454040527,-0.37549050704481624,-0.8436387136153022,0.10557370051338072,2.337696806253908,-0.8666892964753338,-0.3259750464892124,-0.0549039283158119,-0.2077761484352852,-0.766570978514388,0.0,-0.1615336922597502,0.19496158770442104,0.8331998484037364,-0.44050708380885273,0.6319975289429237,-1.2051063597647507,-0.642186137762089,1.9685833256301528,-0.9387177652906625,-0.4517004555913119,-0.17459447863162755,-1.2056543214176794,0.0,0.5790619031067714,-0.4647369226909403,-0.9490078777496598,-0.09456764618475141,0.06241087303171734,-0.9818998334037264,-0.433257061781386,-0.45298091605546104,0.4939826966938004,0.28040053721725994,-0.5568395422890988,0.9652014074198093,-0.553123569564236,0.25686296927810126,-0.6380137473249872,1.6386807348220624,-0.6291261910469795,-0.31259989308010167,-0.3635872451161354,0.012008858399421236,-0.5222433324513507,-0.13879756437141302,-0.792670754530921,-0.9219333034598023,-0.3090860723375581,-0.1257443144688385,-0.22703830459324986,0.8715286520948595,0.7175827554510626,-0.6103427436661669,-0.9710083124552243,-1.0363163675202967,0.39131242300248564,-0.3090860723375581,-0.08825438233725777,-1.1883043481380682,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.7658760810866081,-0.6035916266990788,-0.9261882575786109
0.5485401471671866,-0.03299828688716192,-0.16014062275416,-0.36675091033238155,-0.36589723368119004,-0.36627463728168497,-0.37867073676884,0.0,1.619542400544951,1.4644813124543032,1.3548443088017972,0.13543295132917252,-0.5716737251549929,-0.3507610779281306,-0.3655676612262058,-0.30473140199702137,-0.4299691426348491,-0.47542790607831814,-0.3537171033505147,-0.5906020764625729,-0.33265258876912085,-0.5150858974036198,-0.15091138641661594,-0.5386709833287155,0.0018313450525622678,0.5027930866630275,-0.11062645078117447,-0.22259319016291976,-0.14563849154555716,-0.27508411916024783,-0.37257737053439,0.7304748058277754,-0.9569051097524993,-0.6556387995330011,-0.2511244444333252,-0.321323106572424,1.2492849012403955,-0.5885680582336522,0.32874545408547395,0.015859703914630315,-0.5158959201785233,-0.7744060556465941,0.2974132916259726,-0.4233441317271818,2.143958478278322,0.40731809806672353,0.5536517403087375,0.861256718093545,-0.8666892964753338,-0.3259750464892124,0.3799326928448519,1.3187128464586717,-0.7779719899937445,0.0,-0.7549725409670421,0.19496158770442104,0.2267817966042207,-0.44050708380885273,0.6319975289429237,0.5340396372442369,0.20994730118960558,0.6230612427566538,0.4355199311192491,-0.7442539099460738,-0.17459447863162755,-0.8598027899847678,0.0,0.7046587925981583,0.447226901429921,0.6585165624902842,-0.09456764618475141,-0.7877427287417966,0.16284159455841313,-0.76250429002267,0.5989856959243521,1.9586470339353599,-0.9901869755090735,-0.3041649800848359,-0.051771000521312005,-0.29602921988551745,0.2444797653644411,0.8118479376928228,0.4740206506051353,-0.37490238496565237,-0.7628728116227531,-0.6628536665499043,0.09611501017625938,0.29337757002648307,0.8556082912816073,0.4864681929613513,-0.4260219154418731,-0.3090860723375581,0.5319951765989314,-0.22703830459324986,0.8715286520948595,0.7175827554510626,-0.6103427436661669,-0.9710083124552243,-1.0363163675202967,1.067818645820342,-0.3090860723375581,0.4118537842405355,-0.2108281907986896,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.7658760810866081,-0.5566225419245389,-0.4445522634393684
0.789630101129847,0.21749150248275728,-0.6236815541664911,0.13295746699683594,0.10893252318161976,0.13346319638553855,0.14970703546675035,0.0,0.7807202917189394,0.8478041920865896,0.8992398561719801,-0.6335774430796445,-0.16212034747300505,0.09353368808179939,0.16759484669403732,0.23365546214105531,0.07562614137567936,0.11428794896987168,0.2008995491071346,-0.05341466319820656,0.11189883020454539,0.04711304733005555,0.3203755853787925,-0.04232007300700982,0.49272955966527576,0.28173360975697587,-0.11061898353879102,0.21631956644338463,0.32560201765316626,0.25129968977476735,0.14766009289077017,0.7304748058277754,-0.15462149765712302,0.6450956216875484,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,0.8637933810001301,-0.8642654036691846,-0.6706328397338296,-0.5158959201785233,-0.059046010003063545,0.6344674904435174,0.13651155534133105,0.3611884443142848,0.40731809806672353,0.112909651494014,-0.6151833700668181,-0.8666892964753338,-0.3259750464892124,0.3799326928448519,1.3187128464586717,-0.22683664017960034,0.0,0.30173772550241124,1.2917034294722376,0.2267817966042207,1.0826021551234513,0.6319975289429237,0.5175502151384399,-0.642186137762089,-0.7224608401168453,0.10085390339868545,0.01836724178673111,-0.17459447863162755,-0.5151493405494281,0.0,-0.48575953449351095,-0.4647369226909403,-0.18259905576993543,-0.09456764618475141,0.09446690765802832,-0.4100252437589798,-0.3803828554429546,0.510982328426565,1.0664831270588213,0.2805382483810701,-0.18624761378329127,-0.051771000521312005,-0.2651914372479221,0.25806228947974763,0.9246547599749937,-0.9133663710588025,0.01979962406758731,0.6806136612108126,-0.2186717798515679,0.5891786945451267,0.2985822831374285,1.1006071409409284,0.273278368379306,0.06988947257605606,-0.3090860723375581,-0.1257443144688385,-0.22703830459324986,0.8715286520948595,0.7175827554510626,0.04497262321750718,-0.9710083124552243,-0.44079935632553463,0.39131242300248564,-0.3090860723375581,-0.08825438233725777,0.766647966540689,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.1458811583022111,0.18890445835401043,0.154636011789212
0.7407802536460586,0.2231444233582476,0.043272895064939094,-0.13336847447513267,-0.09907359772344883,-0.1419950524186598,-0.7485351773337533,0.0,1.464542663044492,1.3748786539393363,1.3804062747909298,0.0005787133198659783,-0.897823142160662,-0.7726506148466472,-0.7808460132013296,-0.3740619786087852,-0.8025161708177146,-0.7608553938557225,-0.36053490975416086,-0.8154569510786602,-0.19773900967296082,-0.8132226598377773,-0.1666971145134264,-0.798454827918704,0.15298737360675282,1.4770922626563654,-0.11062711033268777,-0.5609431404676684,-0.4488748204736547,-0.2516021211495257,-0.551740490271356,-0.27715262832390936,-0.9569051097524993,0.6450956216875484,-0.2511244444333252,-0.321323106572424,-0.5222197379216634,0.8637933810001301,-0.8642654036691846,-0.6706328397338296,-0.5158959201785233,-0.11254584015816542,-0.40716356736844317,0.5866057929451345,-0.37549050704481624,-0.21437555578752077,1.332009452376171,-0.6151833700668181,-0.8666892964753338,-0.3259750464892124,0.3799326928448519,0.5238844145187438,-0.6670847340623565,0.0,-1.3484113896743342,0.19496158770442104,0.2267817966042207,-0.44050708380885273,2.413321207282187,-0.11254887930034661,-0.642186137762089,-0.7224608401168453,0.10085390339868545,-0.479115566716688,-0.17459447863162755,-1.2056543214176794,0.0,-0.947615825332355,-0.4647369226909403,-0.18259905576993543,-0.09456764618475141,0.09446690765802832,-0.4100252437589798,-0.8349960213982858,0.19436337608227403,0.4939826966938004,-0.1430368262489777,-0.11240313001593093,-0.8842101554813877,-0.4943461565582244,1.9250979901994685,0.9039746226981252,-0.9133663710588025,-0.6542619721587174,-0.2908729104596766,-0.7760401220723524,0.5856446040918315,0.303492878282526,-0.13879756437141302,0.1342415262605807,-0.79795545645532,-0.3090860723375581,-0.7834838055366083,-0.22703830459324986,0.8715286520948595,0.7175827554510626,-0.6103427436661669,-0.9710083124552243,-1.0363163675202967,-0.2851937998153707,-0.3090860723375581,-0.08825438233725777,-0.2108281907986896,-0.1414213562373095,-0.24999999999999994,-0.2917299829957891,-0.7658760810866081,-0.2066634378610047,-0.5542677257894216
